approach,attack_type,trial,seed,final_nsw_legit,final_nsw_ratio,final_dr,final_fpr,final_min_util,final_fairness_gap,conv_round,spectral_f1,sparse_f1,alg1_f1,offline_nsw
sample_resolving,reputation_poison,17,263,3.2850098320956627,0.4084746349997771,0.0,0.0,3.108518608148475,0.5533632552096033,400,0.6666666666666666,1.0,0.0,8.042139096586634
sample_resolving,reputation_poison,18,276,3.3290839649673063,0.4200143739869014,0.0,0.0,3.0867084992332594,0.5408037803347097,400,0.4,1.0,0.0,7.92611913103509
sample_resolving,reputation_poison,19,289,3.2381545549991504,0.40766452288464394,0.0,0.0,3.0249352904046503,0.4880370577589934,400,0.4,1.0,0.0,7.943184587380553
sample_resolving,reputation_poison,20,302,3.1700995935104213,0.4126937947723654,0.0,0.0,2.9234617656972794,0.447955953651356,400,0.6666666666666666,1.0,0.0,7.681481121515268
sample_resolving,reputation_poison,21,315,3.232498343044312,0.42071299186159156,0.0,0.0,2.8761063632349955,0.6100496611185426,400,0.4,1.0,0.0,7.6833813206979755
sample_resolving,reputation_poison,22,328,3.2842201858192994,0.4093278295978258,0.0,0.0,3.1237264317572184,0.37370930105747524,400,0.4,1.0,0.0,8.02344709629473
sample_resolving,reputation_poison,23,341,3.2540800376489107,0.41677742646674026,0.0,0.0,3.076634401497812,0.44654059212952246,400,0.4,1.0,0.0,7.807716615642074
sample_resolving,reputation_poison,24,354,3.2500997376065834,0.4160908736960591,0.0,0.0,3.076444625502141,0.5297561233379628,400,0.4,1.0,0.0,7.811033461841021
sample_resolving,trust_mimicry,0,42,3.2923791440053827,0.4121418373549496,0.0,0.0,3.065810005899471,0.49626317804829734,0,0.4,1.0,0.0,7.988461363532675
sample_resolving,trust_mimicry,1,55,3.2460625551247198,0.4051746987094025,0.0,0.0,3.0742209849291675,0.42739590934987737,0,0.6666666666666666,1.0,0.0,8.011513466819027
sample_resolving,trust_mimicry,2,68,3.2114866241194733,0.4135589403333854,0.0,0.0,2.856987475845055,0.7518770193786386,0,0.4,1.0,0.0,7.76548711903211
sample_resolving,trust_mimicry,3,81,3.254743462454892,0.42064469964026796,0.0,0.0,2.99828192305291,0.4108399381022898,0,0.6666666666666666,1.0,0.0,7.737512121841362
sample_resolving,trust_mimicry,4,94,3.261572958900844,0.4148917973291858,0.0,0.0,3.0451020809155187,0.4935346990965632,0,0.4,1.0,0.0,7.8612616106098345
sample_resolving,trust_mimicry,5,107,3.2219214919702255,0.4136844058020181,0.0,0.0,2.940893460562358,0.5434949552405768,2,0.4,1.0,0.0,7.788356164220942
sample_resolving,trust_mimicry,6,120,3.1584309153123535,0.40686442216448937,0.0,0.0,2.9289371104165514,0.5544836002026998,0,0.6666666666666666,1.0,0.0,7.762858444367607
sample_resolving,trust_mimicry,7,133,3.2419800647069046,0.4113800519835392,0.0,0.0,2.9841828020136094,0.47124494531712324,400,0.6666666666666666,1.0,0.0,7.880742026928976
sample_resolving,trust_mimicry,8,146,3.2679770029248116,0.41630514299915783,0.0,0.0,3.017558901182277,0.496573739333106,400,0.6666666666666666,1.0,0.0,7.849955874629737
sample_resolving,trust_mimicry,9,159,3.208291251879952,0.40673186709418946,0.0,0.0,2.963776832227493,0.7033520739618253,0,0.4,1.0,0.0,7.887976112619147
sample_resolving,trust_mimicry,10,172,3.215379207934197,0.4128437152325146,0.0,0.0,2.9355024251666335,0.5990208800458694,0,0.4,1.0,0.0,7.7883690348133
sample_resolving,trust_mimicry,11,185,3.2816306266394446,0.4162322423949686,0.0,0.0,3.0363209561703135,0.5403222314720844,400,0.4,1.0,0.0,7.8841336455753455
